Time,,,,,,,A/C Mach,A/C Heading (deg),Weapon LAT (deg),,Weapon ALT (ft),Weapon Downtrack (ft),Weapon Crosstrack (ft),,,,Wpn Heading,Wpn Pitch,Wpn Roll,,S1SYSTM01500,S1SYSTM00505,Target LAT (deg),,Target ALT (ft),S1FCPTT004,S1FCPTT005,,S1STGT101107,Tgt Impact Angle,S1STGT101106,Tgt Impact Heading,S1STGT101108,Tgt Offset North,Tgt Offset East,Tgt Offset Down,S1STGT101004
274:07:06:34.690,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.753,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.816,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.879,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.942,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.005,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.068,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.131,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.194,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.257,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.320,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.383,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.446,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.509,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.572,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.635,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.698,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.761,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.824,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.886,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:35.949,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.012,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.075,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.138,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.201,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.264,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.327,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.390,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.453,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.516,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.579,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.642,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.705,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.768,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.831,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.894,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:36.957,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.020,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.083,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.146,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.209,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.272,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.335,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.398,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.461,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.524,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.587,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.650,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.713,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.776,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.839,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.902,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:37.965,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.028,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.091,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.154,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.217,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.280,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.343,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.406,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.469,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.532,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.594,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.657,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.720,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.783,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.846,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.909,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:38.972,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.035,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.098,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.161,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.224,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.287,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.350,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.413,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.476,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.539,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.602,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.665,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.728,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.791,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.854,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.917,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:39.980,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:40.043,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:40.106,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:40.169,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:40.232,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:40.295,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:40.358,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
