Time,Weapon LAT (deg),Weapon LON (deg),Weapon ALT (ft),Target LAT (deg),Target LON (deg),Target ALT (ft),Separation Time
274:07:06:31.037,-25.159539264567815,19.964848319061566,3416.39917,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.100,-25.159619021294276,19.964790814772492,3370.359375,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.163,-25.15969070724451,19.964742420181643,3330.794922,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.226,-25.164895476797145,19.96201576814043,3284.518066,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.289,-25.164895476797145,19.96201576814043,3244.752197,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.352,-25.164895476797145,19.96201576814043,3204.893799,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.415,-25.164895476797145,19.96201576814043,3164.94458,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.478,-25.164895476797145,19.96201576814043,3124.904785,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.541,-25.164895476797145,19.96201576814043,3078.078613,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.604,-25.164895476797145,19.96201576814043,3037.84668,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.667,-25.164895476797145,19.96201576814043,2997.526855,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.730,-25.164895476797145,19.96201576814043,2950.377441,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.793,-25.164895476797145,19.96201576814043,2916.626709,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.856,-25.164895476797145,19.96201576814043,2869.274414,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.919,-25.164895476797145,19.96201576814043,2828.594238,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:31.982,-25.164895476797145,19.96201576814043,2781.027344,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.045,-25.164895476797145,19.96201576814043,2740.166504,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.108,-25.164895476797145,19.96201576814043,2692.393066,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.171,-25.164895476797145,19.96201576814043,2658.200684,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.234,-25.164895476797145,19.96201576814043,2630.805664,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.297,-25.164895476797145,19.96201576814043,2582.776611,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.360,-25.164895476797145,19.96201576814043,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.423,-25.164895476797145,19.96201576814043,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.486,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.549,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.612,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.675,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.738,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.801,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.864,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.927,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:32.990,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.053,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.116,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.179,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.241,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.304,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.367,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.430,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.493,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.556,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.619,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.682,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.745,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.808,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.871,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.934,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:33.997,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.060,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.123,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.186,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.249,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.312,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.375,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.438,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.501,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.564,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.627,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.690,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.753,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.816,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.879,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:34.942,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.005,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.068,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.131,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.194,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.257,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.320,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.383,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.446,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.509,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.572,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.635,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.698,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.761,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.824,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.886,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:35.949,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.012,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.075,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.138,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.201,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.264,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.327,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.390,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.453,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.516,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.579,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.642,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.705,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.768,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.831,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.894,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:36.957,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.020,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.083,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.146,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.209,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.272,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.335,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.398,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.461,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.524,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.587,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.650,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.713,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.776,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.839,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.902,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:37.965,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.028,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.091,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.154,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.217,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.280,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.343,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.406,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.469,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.532,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.594,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.657,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.720,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.783,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.846,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.909,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:38.972,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.035,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.098,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.161,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.224,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.287,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.350,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.413,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.476,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.539,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.602,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.665,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.728,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.791,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.854,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.917,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:39.980,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.043,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.106,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.169,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.232,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.295,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.358,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.421,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.484,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.547,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.610,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.673,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.736,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.799,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.862,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.925,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:40.988,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.051,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.114,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.177,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.239,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.302,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.365,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.428,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.491,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.554,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.617,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.680,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.743,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.806,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.869,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.932,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:41.995,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.058,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.121,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.184,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.247,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.310,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.373,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.436,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.499,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.562,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.625,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.688,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.751,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.814,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.877,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:42.940,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.003,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.066,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.129,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.192,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.255,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.318,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.381,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.444,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.507,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.570,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.633,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.696,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.759,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.822,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.884,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:43.947,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.010,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.073,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.136,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.199,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.262,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.325,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.388,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.451,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.514,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.577,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.640,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.703,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.766,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.829,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.892,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:44.955,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.018,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.081,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.144,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.207,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.270,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.333,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.396,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.459,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.522,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.585,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.648,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.711,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.774,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:45.837,-25.161019254513672,19.96377245529434,2534.641846,31.999672,34.0,15010.59375,274:07:05:21.638
